observer,trial,x,y,dur,n
1,192,940.8,548.6,1225,1
1,192,1154.7,585.6,90,2
1,192,1161.6,662.9,632,3
1,192,1184,648.7,354,4
1,192,654.1,2033.1,142,5
1,193,951.8,549.3,1323,1
1,193,948.2,782.9,1493,2
1,194,950.8,546.5,1230,1
1,194,839.2,326,120,2
1,194,1106.6,580.2,108,3
1,194,1171.8,666.9,633,4
1,194,1115.9,667.2,218,5
1,194,644.5,2122.3,175,6
1,194,667.6,2072,655,7
1,195,947.9,553.2,1220,1
1,195,1054.4,402,83,2
1,195,1143.8,440.7,145,3
1,195,1158.5,433.1,276,4
1,195,640.1,1978.7,164,5
1,196,939.8,545.7,1238,1
1,196,944.3,787.3,527,2
1,197,946.3,553.4,1268,1
1,197,1164.2,660.2,489,2
1,198,951.3,551.6,1327,1
1,198,1157.1,647,215,2
1,198,704.8,2122.4,182,3
1,199,946.5,547.1,482,1
1,199,945.8,549.7,549,2
1,199,1037.2,731.6,100,3
1,199,1149,653.4,201,4
1,199,1170.7,650.1,133,5
1,200,945.9,549.5,1235,1
1,200,1167.3,697.8,88,2
1,200,1165.4,665.1,265,3
1,201,941.9,548.3,1188,1
1,201,1008.2,312.6,80,2
1,201,947.7,278.3,442,3
1,201,681.9,2061.7,533,4
1,201,906.2,364,143,5
1,202,948.9,546.4,1238,1
1,202,1021.9,631.9,28,2
1,202,905.1,691.8,39,3
1,202,1118.7,663.3,126,4
1,202,1167.2,650,378,5
1,203,946.9,548.9,1250,1
1,203,965,301,64,2
1,203,951.4,264.5,360,3
1,204,946.6,550.5,1214,1
1,204,1152.4,433.8,404,2
1,204,697.4,2041.8,168,3
1,205,949.2,552.7,1205,1
1,205,808.2,454.1,111,2
1,205,741.8,416.7,204,3
1,205,643.9,2010,213,4
1,206,948.2,549.1,1213,1
1,206,966.3,365.2,53,2
1,206,945.8,292.3,271,3
1,206,685.5,2013.2,156,4
1,207,941.5,546.4,1183,1
1,207,941.8,815.1,81,2
1,207,943,776.7,169,3
1,208,944.4,549.7,1211,1
1,208,957.4,319.1,58,2
1,208,952.5,274.9,142,3
1,209,940.2,550.1,1218,1
1,209,805,464.9,91,2
1,209,732.8,420.1,221,3
1,210,946.1,550,1225,1
1,210,899.7,423.9,49,2
1,210,1149.7,687,137,3
1,210,1165.6,657.1,223,4
1,210,667.7,2059.9,141,5
1,211,943.7,547.7,1279,1
1,211,949.3,288.1,58,2
1,211,943.3,266,184,3
1,211,650.3,1977.4,134,4
1,212,946.5,556.7,1311,1
1,212,785.1,459.8,97,2
1,212,728.3,433.2,114,3
1,213,944.1,551.1,1216,1
1,213,773,640.5,123,2
1,213,723.6,674.7,124,3
1,214,942.7,553.7,1210,1
1,214,953.6,774,289,2
1,214,694.8,2037.5,193,3
1,215,943.4,548.8,1193,1
1,215,943.8,799.4,303,2
1,215,631,2112.8,188,3
1,216,938.8,539,1219,1
1,216,941.3,781.5,507,2
1,217,941.5,549,1222,1
1,217,989.9,672.6,88,2
1,217,954.5,784.7,631,3
1,217,644.8,2005,260,4
1,218,941.2,551.6,1234,1
1,218,875.8,433.3,56,2
1,218,874.3,395,161,3
1,218,834.6,350.2,76,4
1,218,1164.5,690.2,297,5
1,219,943.8,548.9,1257,1
1,219,1170,656.9,273,2
1,220,946.4,547.9,1297,1
1,220,950.1,301.9,263,2
1,221,942.7,556.3,1276,1
1,221,832.9,709.2,99,2
1,221,733.4,669.7,597,3
1,222,945.9,550.6,1198,1
1,222,1156.5,650.9,385,2
1,223,945.2,551.6,1203,1
1,223,1068,738.8,177,2
1,223,1145,460.4,124,3
1,223,1152.8,431.8,221,4
1,223,687.4,1998.7,183,5
1,224,943,551,1275,1
1,224,751.6,676.2,139,2
1,224,716.1,692.8,102,3
1,225,941.5,552.2,1201,1
1,225,1159.5,657.3,317,2
1,225,677.9,2026.5,186,3
1,226,941.7,546,1205,1
1,226,934.8,786.6,192,2
1,227,942.9,554,1213,1
1,227,940.9,784.9,305,2
1,228,942.2,552.4,1315,1
1,228,958.2,315.3,58,2
1,228,948.6,276.6,350,3
1,229,937.9,554.7,1226,1
1,229,1136.1,658,182,2
1,229,1169.5,664.9,161,3
1,230,943.3,551.3,1195,1
1,230,1124.7,452.3,132,2
1,230,1148.8,437.2,106,3
1,231,940.9,551.4,1218,1
1,231,830.4,732.7,180,2
1,231,1149.7,676.5,156,3
1,231,1165.6,664.7,169,4
1,231,666.1,2054.6,466,5
1,231,653.4,2048,594,6
1,232,939.6,552.4,1219,1
1,232,970,315,114,2
1,232,954.3,277.5,318,3
1,233,942,547.8,365,1
1,233,946.6,546.8,666,2
1,233,950.4,288.6,300,3
1,234,949.2,554.8,1197,1
1,234,949.5,796.4,309,2
1,235,937.6,538.8,1209,1
1,235,946.4,763.2,245,2
1,235,589.3,2085,183,3
1,236,945.9,542.3,1215,1
1,236,1141.9,441.6,157,2
1,236,1165.4,416.8,152,3
1,236,618.3,1968.5,135,4
1,236,600.2,2131,105,5
1,236,601.9,2131.3,92,6
1,236,614.4,2053.4,177,7
1,237,943.9,545,1195,1
1,237,738.6,699.8,105,2
1,237,724.4,673.3,250,3
1,238,948.1,545.1,1310,1
1,238,730.6,694.4,103,2
1,238,724.3,668.4,330,3
1,238,650.4,2134.9,273,4
1,239,946.2,552.2,1208,1
1,239,762.9,631.8,121,2
1,239,721.8,659,182,3
1,239,689.5,2076.9,169,4
1,240,951.7,552.8,1181,1
1,240,745.7,442.7,186,2
1,241,952.1,554.1,1203,1
1,241,1067.7,736.6,92,2
1,241,1149.8,409.7,418,3
1,241,692.7,2082.4,188,4
1,242,948.5,550.5,1212,1
1,242,1097.7,473.9,79,2
1,242,1133.2,452.1,136,3
1,242,1146.8,423,567,4
1,242,1119.4,367.3,115,5
1,242,1151.2,434.8,637,6
1,242,1147.5,418.2,864,7
1,242,1145.5,418.3,1433,8
1,242,1145.5,419.8,1521,9
1,242,680.4,2043.1,613,10
1,243,948.4,542.4,289,1
1,243,950.6,551.4,770,2
1,243,854.3,343.4,46,3
1,243,982.3,888.5,75,4
1,243,950.6,814.8,193,5
1,244,949.6,551.3,1199,1
1,244,1192.4,563.3,102,2
1,244,744.1,415.7,273,3
1,244,655.2,2100.3,224,4
1,245,953.7,554.2,1185,1
1,245,953.7,829.7,93,2
1,245,952.6,804.2,227,3
1,245,692.5,2055.4,180,4
1,246,955.9,559.4,1276,1
1,246,781,549,25,2
1,246,1132,449.4,70,3
1,246,1162.4,417.4,354,4
1,246,659.6,2089.5,175,5
1,247,940.2,572.8,1260,1
1,247,945.4,806.6,468,2
1,247,699.9,2115.8,156,3
1,248,939.9,546.1,1223,1
1,248,806,628.4,121,2
1,248,731,675.6,127,3
1,249,944.7,554,1199,1
1,249,959.9,302.8,113,2
1,249,943.4,271.8,173,3
1,250,942.6,552.6,1198,1
1,250,967.7,819.4,95,2
1,250,954.1,797.3,188,3
1,251,947.2,538.7,532,1
1,251,949.9,522.6,176,2
1,251,939.7,540,308,3
1,251,737.5,658.9,278,4
1,251,718.7,2021.6,255,5
1,251,705.8,1983.9,513,6
1,251,755.2,2084.9,217,7
1,251,731.5,2064.6,329,8
1,251,676.6,2043.1,346,9
1,251,600.3,2087,224,10
1,251,652.8,2064.4,217,11
1,252,947.2,536.4,1218,1
1,252,950.1,275.9,341,2
1,253,944.3,543.1,1217,1
1,253,852.3,485.5,100,2
1,253,742.5,420.7,124,3
1,254,938.5,546.2,413,1
1,254,941.9,550.1,775,2
1,254,947.6,771.9,309,3
1,255,946,542.9,1188,1
1,255,1130.3,449.7,339,2
1,257,941.7,553.1,1191,1
1,257,1066.3,767,131,2
1,257,842.4,562.4,61,3
1,257,760.2,457.5,168,4
1,257,756.2,512.6,778,5
1,258,941.4,554.6,1205,1
1,258,1179,668.1,430,2
1,258,649.4,2084.3,499,3
1,259,946.2,552,1219,1
1,259,1122.1,456.7,86,2
1,259,1145.4,430.9,156,3
1,260,943,551.3,1202,1
1,260,834.8,485.7,110,2
1,260,738.1,424.9,101,3
1,260,653.2,2080.1,550,4
1,260,739.7,445.5,439,5
1,261,941.5,543.4,1214,1
1,261,1159.9,661.9,552,2
1,261,671.4,2036.9,212,3
1,262,944.5,549.7,1209,1
1,262,1069.1,721.8,74,2
1,262,931.2,281.5,392,3
1,262,680.3,2062.8,176,4
1,263,939.7,551.5,1202,1
1,263,812.6,461.7,99,2
1,263,735.9,416.5,168,3
1,263,673.3,2053.1,146,4
1,264,947.3,557,1200,1
1,264,1161,671,259,2
1,265,952.8,542.1,523,1
1,265,947.8,549,508,2
1,265,1085.6,724.4,101,3
1,265,956.9,793.5,297,4
1,265,680.5,2134,69,5
1,266,940.7,538.9,332,1
1,266,943.4,545,68,2
1,266,944.9,779,238,3
1,266,659.8,2018.8,422,4
1,267,938.7,546.4,338,1
1,267,939.6,540.1,645,2
1,267,1156,552.1,85,3
1,267,1153.8,452.9,153,4
1,267,1161.3,425.2,567,5
1,267,814.3,516.6,169,6
1,267,829.4,495.5,34,7
1,267,841.8,488.7,27,8
1,267,690.3,2024.7,117,9
1,267,1092.8,410.2,121,10
1,267,1151.7,415.4,480,11
1,268,942.2,558,1193,1
1,268,1041.9,354.2,124,2
1,268,1131.2,413.1,189,3
1,268,1157.4,424.3,310,4
1,268,1010.7,479.7,39,5
1,269,948.3,544.5,1211,1
1,269,833.3,738,85,2
1,269,739.8,668.8,276,3
1,269,719.2,669.3,371,4
1,270,947.5,550.5,1196,1
1,270,818.1,449.1,91,2
1,270,735,422,209,3
1,271,946,550.6,1205,1
1,271,1129.9,450.2,133,2
1,271,1150,422.4,216,3
1,272,945.3,554,1437,1
1,272,1162.5,651.6,461,2
1,272,701.7,2078.5,306,3
1,273,943.8,551.1,1232,1
1,273,963.6,282.1,222,2
1,273,958.2,267.3,631,3
1,273,713.1,2014.4,173,4
1,274,944.9,552.8,1334,1
1,274,746.2,652,227,2
1,274,642.4,2027.1,197,3
1,275,943.4,553.2,1231,1
1,275,906.6,711.7,92,2
1,275,936.7,775.5,483,3
1,276,947.7,554.5,1196,1
1,276,963.7,307.8,225,2
1,277,959.5,589.9,1389,1
1,277,780.6,441.7,200,2
1,277,652.4,1942.8,178,3
1,278,942.6,530.2,1197,1
1,278,785.2,434.9,186,2
1,278,681.4,1903.2,106,3
1,280,931.8,541.2,327,1
1,280,934.9,545.4,753,2
1,280,932.3,515.9,96,3
1,280,740.2,436.1,141,4
1,281,945.9,544.6,94,1
1,281,945,546.3,974,2
1,281,858.2,354.4,93,3
1,281,719,702.7,359,4
1,281,661.3,2057.8,301,5
1,282,946.1,546.9,1194,1
1,282,1169.1,671.2,203,2
1,283,934.8,539.9,1192,1
1,283,1117.4,449.9,125,2
1,283,1133.6,425.5,238,3
1,284,937.8,544.4,1225,1
1,284,720.1,683.4,298,2
1,285,941,545.1,1267,1
1,285,741.1,414,282,2
1,286,943.5,545.3,1187,1
1,286,855.6,335.7,201,2
1,286,821.3,311.2,461,3
1,286,741.1,427.7,318,4
1,286,681.4,2006.3,182,5
1,286,583.9,2050,166,6
1,286,529.6,1972.8,166,7
1,286,612.6,1925.3,23,8
1,286,615.3,1881.4,27,9
1,286,751,442.7,35,10
1,286,746.9,498.6,817,11
1,287,944.2,548.9,399,1
1,287,936.6,543.5,564,2
1,287,843.1,318.2,108,3
1,287,743.2,418.8,182,4
1,287,723.7,399.8,250,5
1,288,945.3,548,1207,1
1,288,1072.2,752.9,336,2
1,288,741.5,395.4,257,3
1,288,599.5,2084.1,165,4
1,289,939.4,553.5,1254,1
1,289,862.2,339.2,262,2
1,289,1128.7,653.7,170,3
1,289,1166.9,665.8,211,4
1,290,942.2,546.9,1301,1
1,290,959.7,304,72,2
1,290,954.1,277.4,270,3
1,291,943.8,555.1,1307,1
1,291,947.9,767.3,373,2
1,292,948.8,554.1,1209,1
1,292,1048.5,718.8,105,2
1,292,988.9,408.9,50,3
1,292,968.2,300.5,325,4
1,292,695.5,2054,131,5
1,292,732.6,1941.6,325,6
1,293,947.6,545.5,1334,1
1,293,762.7,418.3,110,2
1,293,665.5,2047.1,155,3
1,294,942.4,546,1209,1
1,294,952.8,801.5,249,2
1,295,939.4,537.3,1214,1
1,295,763.9,635.1,129,2
1,295,726.8,660.7,200,3
1,295,658.9,2038.3,484,4
1,296,940.5,554.3,1283,1
1,296,852.4,754.9,108,2
1,296,1155.5,661.3,196,3
1,296,1178.9,660.9,202,4
1,296,652.6,2088.3,169,5
1,296,655.5,2051.7,242,6
1,297,945.2,546.6,1271,1
1,297,1151.9,663.6,183,2
1,297,1176.8,669.7,159,3
1,298,945.7,550,1311,1
1,298,735.5,670.1,162,2
1,299,947.1,552,1219,1
1,299,832.9,459.6,89,2
1,299,745.1,424.3,130,3
1,300,947.7,549,1186,1
1,300,1164.8,671.2,211,2
1,300,695.9,2050.4,168,3
1,301,946.8,541.6,1181,1
1,301,770,446.9,217,2
1,301,692.2,2020.7,781,3
1,302,944.4,553.5,1216,1
1,302,1168.4,681,371,2
1,302,687.6,2140.4,70,3
1,303,948.9,548.7,1196,1
1,303,1142.6,453.5,238,2
1,304,953.9,556.1,1178,1
1,304,950.4,806.4,277,2
1,305,950.8,554.7,1194,1
1,305,877.5,333.3,99,2
1,305,956.2,264,1388,3
1,305,936.9,500.7,86,4
1,305,949,282.5,1092,5
1,306,947.6,565.6,1215,1
1,306,824,698.3,132,2
1,306,737.1,692.8,342,3
1,306,710.1,721.1,68,4
1,306,734.8,636.6,167,5
1,306,711.1,686.1,449,6
1,306,731.2,685.6,520,7
1,306,706.9,696.9,404,8
1,306,677.3,2084.7,603,9
1,307,951.1,550.1,383,1
1,307,942.3,549.6,661,2
1,307,943.1,781.4,403,3
1,307,698.1,2080,170,4
1,307,669.5,2045.5,750,5
1,308,950.3,544.7,1215,1
1,308,1045.8,408.3,98,2
1,308,707.6,720.5,99,3
1,308,713.3,681.1,183,4
1,308,720.1,663,588,5
1,308,734.7,656.5,284,6
1,308,514.3,2114.9,93,7
1,309,948.3,547.9,203,1
1,309,947.7,553.4,791,2
1,309,740.9,669.9,264,3
1,309,690.3,2075,170,4
1,310,944.3,547,1187,1
1,310,1127.7,442.4,143,2
1,310,1154.7,430.4,128,3
1,311,950.6,548.4,1201,1
1,311,1171.8,667.9,211,2
1,312,953.2,551,1183,1
1,312,939.1,812.5,230,2
1,313,950.7,539.6,1256,1
1,313,1177.8,672.1,143,2
1,313,1176.3,655.6,231,3
1,314,944.7,550.4,1225,1
1,314,961,348.5,50,2
1,314,947,272.1,180,3
1,315,943.3,545.8,1200,1
1,315,1176.5,661.7,332,2
1,315,658.5,2015.3,293,3
1,316,946.4,545.7,1197,1
1,316,1148.1,428.8,258,2
1,317,950.6,547.7,340,1
1,317,954.2,548.9,637,2
1,317,1122.8,440.9,150,3
1,317,1150.4,429,102,4
1,318,946.8,549.7,1208,1
1,318,1123.7,611.7,119,2
1,318,1169.2,643.4,176,3
1,319,955.5,548.3,246,1
1,319,955.6,555.7,727,2
1,319,961.4,293.3,205,3
1,319,707.9,2023.6,211,4
1,319,683.8,2052.5,352,5
1,319,889.7,331.2,192,6
1,319,729.2,2059.9,223,7
1,319,697.3,2024.4,289,8
1,319,741.1,2014.2,270,9
1,319,819.5,1946.5,430,10
1,319,924.4,1927,186,11
1,319,972.5,2012.1,346,12
1,319,985.2,2124.4,435,13
1,319,943.8,383,468,14
1,319,911.6,182.5,137,15
1,319,943.8,231,693,16
1,319,955.9,245.5,612,17
1,319,680.3,1934.7,156,18
1,320,952.4,559.4,223,1
1,320,951.1,547.9,773,2
1,320,727.1,662.1,406,3
1,321,949,545.5,1182,1
1,321,1175.2,571.7,103,2
1,321,1163.4,684.1,204,3
1,321,700.4,2039.8,171,4
1,322,948.6,547.4,466,1
1,322,951.5,552.1,600,2
1,322,800.5,455.6,69,3
1,322,728.8,422,766,4
1,323,949.8,546.6,1238,1
1,323,735.7,694.6,150,2
1,323,717.4,684.6,255,3
1,324,946.4,550.1,1257,1
1,324,963.7,319.7,71,2
1,324,956.8,290.6,179,3
1,325,949.3,548.2,492,1
1,325,942.2,551.8,562,2
1,325,835.1,749.1,103,3
1,325,1162.5,416.1,419,4
1,326,950,551.2,1209,1
1,326,907.6,749.8,133,2
1,326,944.2,783.7,496,3
1,327,947.9,550.5,1195,1
1,327,962.5,272.5,265,2
1,327,706.8,1976.9,175,3
1,328,948.1,555.6,1191,1
1,328,1122.3,441.8,159,2
1,328,1159.3,443.1,121,3
1,329,946.1,541.1,1262,1
1,329,836.9,759.7,41,2
1,329,1151.5,431.5,435,3
1,329,706.7,2128.9,39,4
1,329,711,2145.5,41,5
1,329,712.6,2139.3,45,6
1,330,952.4,544.2,442,1
1,330,948.3,547.9,657,2
1,330,1152,642.5,196,3
1,330,1175.1,662.4,208,4
1,331,939.6,544.6,499,1
1,331,948.8,547.2,535,2
1,331,882.4,311.5,140,3
1,331,747.3,700.6,132,4
1,331,726.3,681,225,5
1,331,680.1,2143.6,93,6
1,331,682.9,2142.9,162,7
1,331,771.5,552.8,136,8
1,332,944.9,546.2,1219,1
1,332,947.2,792.9,377,2
1,332,668.7,2132.1,209,3
1,332,657.9,2068.3,260,4
1,332,576.5,2088.6,229,5
1,333,946.4,544.1,412,1
1,333,945.3,553.8,612,2
1,333,867.5,766.3,95,3
1,333,735,427.3,299,4
1,334,941.5,557.4,1198,1
1,334,858.3,359.9,78,2
1,334,743.8,740.1,90,3
1,334,725.8,694.5,258,4
1,334,640.7,2050,589,5
1,335,947.8,552,1216,1
1,335,1128.8,479.1,68,2
1,335,1140.8,435.6,253,3
1,335,685.3,2032.7,185,4
1,336,948.2,548.4,1186,1
1,336,1180.2,564.1,125,2
1,336,955.9,289.3,362,3
1,337,938,551.8,1266,1
1,337,1147.3,436,414,2
1,338,946.4,546.7,1189,1
1,338,1139.3,438.9,357,2
1,339,947.2,545.4,1194,1
1,339,1152.9,437.1,310,2
1,340,952.7,550.2,1227,1
1,340,1152.7,472.7,124,2
1,340,1160.7,442.6,166,3
1,341,952.9,550.8,1187,1
1,341,949.9,801.8,238,2
1,342,952.8,555.4,1223,1
1,342,761.5,424,157,2
1,343,949,549.8,1183,1
1,343,951.8,279.5,210,2
1,343,702.5,1996.4,158,3
1,344,952,553.3,1198,1
1,344,1173.5,658.4,442,2
1,345,953.5,550.8,1216,1
1,345,757.6,559.7,104,2
1,345,751.5,670.5,250,3
1,345,723.1,675.8,78,4
1,345,721.6,667.7,774,5
1,345,578.5,2124.8,23,6
1,345,576,2130.7,48,7
1,346,945.1,554.4,1177,1
1,346,955.4,286.1,249,2
1,347,943.8,542.5,1228,1
1,347,1074.9,760.8,66,2
1,347,947.3,313.2,113,3
1,347,949.1,265,210,4
1,347,773.1,2059.4,134,5
1,348,949.3,551.5,1222,1
1,348,856.6,755.7,113,2
1,348,728.9,681.5,398,3
1,349,951.7,552.2,1195,1
1,349,963.2,285.2,316,2
1,350,946.1,557.4,1187,1
1,350,898.6,358.9,91,2
1,350,1145,676.6,155,3
1,350,1171.5,674,216,4
1,350,1187.2,662.5,105,5
1,350,1179.3,649.1,1108,6
1,350,1141.7,631,133,7
1,351,945.4,548.6,1186,1
1,351,1039.2,384.1,81,2
1,351,1135.3,445.3,148,3
1,351,1155.4,433.9,253,4
1,352,948,554.6,1186,1
1,352,1136.6,449.4,223,2
1,353,947.2,553,1191,1
1,353,756,466.1,112,2
1,353,724.9,422.5,107,3
1,354,942.9,554.8,1034,1
1,354,1199.2,575.9,153,2
1,354,707.3,690,354,3
1,355,946.8,552.7,1196,1
1,355,1147.5,477.4,100,2
1,355,1149.1,433.4,224,3
1,356,941.8,537.5,239,1
1,356,947.6,544.6,812,2
1,356,1066.2,711.2,34,3
1,356,947,280.9,355,4
1,356,675.8,1975.6,144,5
1,356,647.5,1998,236,6
1,356,955.2,362.7,119,7
1,357,948.6,549.3,288,1
1,357,948.4,551.4,760,2
1,357,1190.1,660.8,512,3
1,357,684.4,2103.8,189,4
1,358,950.3,556.1,61,1
1,358,944.6,550.1,963,2
1,358,733.1,693.2,142,3
1,358,715.6,677.4,233,4
1,359,950.3,551.4,1528,1
1,359,783.6,494.5,142,2
1,360,949.2,555.7,1204,1
1,360,789.6,638.7,146,2
1,360,731.8,681.1,105,3
1,361,949.4,555.4,758,1
1,361,945.8,541.3,417,2
1,361,771.7,435.8,139,3
1,361,698.3,1959.1,179,4
1,362,949.9,557.7,1197,1
1,362,1014.4,741.6,63,2
1,362,946.4,777.4,367,3
1,363,956.3,553.9,1188,1
1,363,743.9,528.2,52,2
1,363,971.9,297.5,150,3
1,363,952.8,271.3,271,4
1,364,947.2,551.3,1195,1
1,364,745.1,653.5,243,2
1,365,952,551.3,1235,1
1,365,1163.8,670.4,1070,2
1,365,699.9,2099.7,220,3
1,366,947.7,552.7,1225,1
1,366,869.1,764.3,71,2
1,366,738.3,385.8,301,3
1,367,950.9,559.4,1197,1
1,367,754.3,605.2,103,2
1,367,736.3,685.8,194,3
1,367,662.1,2059.7,246,4
1,367,757,551.7,153,5
1,367,731,679.6,277,6
1,367,645.8,2061.4,221,7
1,367,677.4,2108.6,459,8
1,368,949.6,555.8,1207,1
1,368,950.7,763.3,231,2
1,368,690.6,2145.1,22,3
1,368,691,2129.3,28,4
1,369,949.2,555.3,365,1
1,369,950.8,555.6,744,2
1,369,963.6,704.3,141,3
1,369,942.6,808.8,153,4
1,370,939.8,553.5,1221,1
1,370,1057.2,371.4,100,2
1,370,727.6,692.8,152,3
1,370,714.4,670.6,785,4
1,370,557.1,2124.6,125,5
1,370,666.8,2096.8,228,6
1,371,950.2,556.2,1203,1
1,371,801.2,450,204,2
1,371,673.3,2020.7,120,3
1,372,946.5,548.1,1191,1
1,372,983.6,752.6,135,2
1,372,951.6,783.1,307,3
1,373,948.1,554.7,1210,1
1,373,1120.1,480.1,127,2
1,373,1153.8,446.1,132,3
1,373,698.2,2004.6,183,4
1,374,947.8,554.9,1212,1
1,374,951.8,806.2,364,2
1,374,694.2,2077.4,180,3
1,375,944.9,558.8,1296,1
1,375,840.3,763.5,272,2
1,375,1118.7,703.8,127,3
1,375,1156.1,673.2,256,4
1,376,947.7,559.2,1227,1
1,376,865.9,703.4,103,2
1,376,933.2,244.5,191,3
1,376,941.1,266.5,201,4
1,377,946.7,555.4,1288,1
1,377,952.4,277.9,347,2
1,377,655.2,1997.9,161,3
1,378,943.9,555,262,1
1,378,947.8,549.9,769,2
1,378,1139.9,457.3,169,3
1,378,1156.8,437.3,181,4
1,379,947,545.7,1203,1
1,379,757.3,660.4,148,2
1,379,721.7,694.4,183,3
1,379,621.6,2045.8,212,4
1,380,945.7,548.5,1218,1
1,380,940.4,803.6,286,2
1,381,943.5,554.1,1189,1
1,381,949,790.5,431,2
1,382,947.1,555.2,1202,1
1,382,773.3,643.1,139,2
1,382,721.4,700.7,97,3
1,382,693,2014.4,175,4
1,383,942.2,543.8,1232,1
1,383,764.3,678.9,138,2
1,383,712.8,678.4,411,3
1,384,941,555.5,1218,1
1,384,760.8,661.5,130,2
1,384,727.4,684.9,104,3
1,384,654.3,2038.4,159,4
1,385,943.5,550,1298,1
1,385,955.3,326,107,2
1,385,944.4,268.8,530,3
1,386,943.1,531.1,1208,1
1,386,1074.2,736.9,94,2
1,386,1169.9,656.5,293,3
1,386,593.4,2126.2,99,4
1,387,946.5,543.6,1183,1
1,387,772.9,463.2,139,2
1,387,548.5,2103.8,125,3
1,387,646.2,2037.9,611,4
1,388,954.4,554.1,796,1
1,388,954.2,562,446,2
1,388,968.1,764.1,149,3
1,388,954.3,835.3,122,4
1,388,636.9,2124,51,5
1,388,665.2,2117.8,153,6
1,388,701.2,2035,233,7
1,388,910.2,622.8,132,8
1,389,952.7,549.4,1209,1
1,389,1142.8,460.8,178,2
1,389,665.5,2100.7,282,3
1,390,950.5,555.9,1204,1
1,390,767.3,648.2,143,2
1,391,952.6,556.7,1263,1
1,391,789,433.3,151,2
1,391,736.1,429.7,120,3
1,391,646.5,2124.7,112,4
1,391,653.4,2100.8,426,5
1,392,950.2,555.9,1186,1
1,392,1065.1,361.9,122,2
1,392,1155.3,429.6,269,3
1,392,662.9,2047.4,163,4
1,393,952.4,552.4,1203,1
1,393,1185.5,559.7,74,2
1,393,972.1,274.6,301,3
1,393,683,2039.7,169,4
1,393,617,2137.3,70,5
1,394,949.4,547,1240,1
1,394,1152,550,53,2
1,394,1149.3,425.3,227,3
1,395,946.3,557.4,1296,1
1,395,1144.5,445.2,197,2
1,396,946.7,561.4,1252,1
1,396,939.6,799.7,205,2
1,397,946.4,552.1,1199,1
1,397,756.5,660.1,149,2
1,398,944.2,550.2,1263,1
1,398,774.7,442,145,2
1,398,734.4,418.7,133,3
1,398,653.1,2021.5,177,4
1,399,946.4,549,1192,1
1,399,867.2,367.7,104,2
1,399,745.4,432.8,166,3
1,400,947.1,554.9,324,1
1,400,944.5,555.2,705,2
1,400,748.2,599.5,93,3
1,400,736.4,659.1,111,4
1,401,954.5,553.9,1202,1
1,401,1189.4,632.8,303,2
1,401,662.6,2119.4,233,3
1,401,1155.8,673.1,154,4
1,401,1178.4,641.3,1151,5
1,401,1174.2,651.3,925,6
1,401,647.3,2003,169,7
1,402,953.7,549.9,1188,1
1,402,736,649.3,363,2
1,402,604.5,2076.5,241,3
1,403,952.1,554.6,1210,1
1,403,802.9,490,49,2
1,403,839.4,738.7,74,3
1,403,724.5,404.5,250,4
1,403,613.8,2123.2,108,5
1,404,944.8,549.6,403,1
1,404,946.4,546.3,629,2
1,404,1063.5,727,89,3
1,404,1148.6,440.2,190,4
1,404,616.8,2036.8,136,5
1,405,950.8,549.3,1207,1
1,405,772.2,461.6,114,2
1,405,733.1,431.4,195,3
1,405,662.9,2078.4,202,4
1,406,945.5,550,1188,1
1,406,1170.9,658.1,254,2
1,406,669.3,2061.5,236,3
1,407,943.4,545.4,301,1
1,407,940.1,547.9,773,2
1,407,1013.4,661.8,40,3
1,407,727.7,410.1,165,4
1,408,947.1,550.8,1202,1
1,408,1179.3,674.1,206,2
1,408,688.6,2053,193,3
1,409,946.6,550.7,1217,1
1,409,1153.4,657,306,2
1,409,666.2,2120.8,210,3
1,410,942.7,552.8,1206,1
1,410,950.1,299.6,173,2
1,410,665,2011.3,421,3
1,411,944.5,528.2,152,1
1,411,941.7,541,938,2
1,411,754.9,445.4,156,3
1,412,951,550.9,1201,1
1,412,948.3,776.3,182,2
1,413,945.2,558.6,1193,1
1,413,1155,561.2,79,2
1,413,1142.9,450.6,182,3
1,413,643.5,2009.2,120,4
1,414,947.5,551.5,1203,1
1,414,1168.3,669.5,222,2
1,415,946.4,553,1183,1
1,415,730.9,679,128,2
1,416,947,549.6,1198,1
1,416,1052.8,740.5,77,2
1,416,1158.6,673.5,171,3
1,417,945.8,547.1,1190,1
1,417,726.3,549.9,46,2
1,417,946.3,288.9,245,3
1,418,944.6,554,1194,1
1,418,1134.5,448.1,297,2
1,419,940.2,550.2,1246,1
1,419,847.3,349.9,40,2
1,419,943,843.3,98,3
1,419,937.7,799.3,276,4
1,420,939,551.1,1200,1
1,420,1160.7,564.7,81,2
1,421,942.1,549.2,372,1
1,421,941.2,549.2,666,2
1,421,747.8,418,166,3
1,421,672.6,2022.3,139,4
1,422,946.4,552.2,379,1
1,422,945.1,546.2,622,2
1,422,758.5,437.9,151,3
1,422,677.3,2031.1,195,4
1,423,949.7,554.2,1208,1
1,423,1065.1,723.8,65,2
1,423,737,412.7,303,3
1,423,707,2061.4,274,4
1,424,944.4,551.3,1199,1
1,424,771.7,428.6,199,2
1,424,656.5,1991.8,121,3
1,425,946.3,550.1,1222,1
1,425,960,281.5,266,2
1,425,714.3,1943,153,3
1,426,933.4,545.8,677,1
1,426,936.3,541.1,363,2
